;district;size (m²);price (M in HUF);balcony (m²);address;room(s);half_room(s)
23699;003;56;64.4;16.Nov;Pünkösdfürdő utca;3;
23700;003;45;49.0;08.Apr;Pünkösdfürdő utca;2;
23701;003;44;48.2;3.86;Pünkösdfürdő utca;2;
23702;003;45;48.8;4.44;Pünkösdfürdő utca;2;
23703;003;43;47.1;6.56;Pünkösdfürdő utca;2;
23704;003;68;79.0;16.69;Pünkösdfürdő utca;3;
23705;003;45;47.3;3.86;Pünkösdfürdő utca;2;
23706;011;81;89.0;9.0;Fibula utca;4;
23707;011;71;88.0;25.0;Fibula utca;3;
23708;011;46;66.0;12.0;Fibula utca;2;
23709;011;77;100.0;26.0;Fibula utca;4;
23710;011;74;86.0;9.0;Fibula utca;3;
23711;011;71;89.0;25.0;Fibula utca;3;
23712;011;81;98.0;9.0;Fibula utca;4;
23713;011;51;67.0;11.0;Fibula utca;2;
23714;011;77;101.0;26.0;Fibula utca;4;
23715;011;71;83.0;22.0;Fibula utca;3;
23716;011;74;89.0;9.0;Fibula utca;4;
23717;009;49;62.2;10.0;Lenhossék utca;2;
23718;009;49;63.4;18.Oct;Lenhossék utca;2;
23719;009;49;58.8;14.Nov;Lenhossék utca;2;
23720;013;53;73.0;13.33;Angyalföldi út;2;
23721;013;54;68.8;7.76;Angyalföldi út;2;
23722;013;54;67.4;7.76;Angyalföldi út;2;
23723;013;52;66.6;10.34;Angyalföldi út;2;
23724;013;52;63.9;10.34;Angyalföldi út;2;
23725;009;76;87.2;13.49;Lenhossék utca;3;
23726;009;49;63.9;13.63;Lenhossék utca;2;
23727;009;78;92.0;17.57;Lenhossék utca;4;
23728;009;76;88.8;14.65;Lenhossék utca;3;
23729;009;78;88.8;19.18;Lenhossék utca;4;
23730;009;49;57.6;09.May;Lenhossék utca;2;
23731;013;106;136.4;25.54;Angyalföldi út;4;
23732;013;92;133.5;31.66;Angyalföldi út;3;
23733;011;65;80.22;17.22;Kelenföld;2;
23734;011;67;94.0;25.Dec;Kelenföld;3;
23735;011;67;83.0;13.36;Kelenföld;3;
23736;013;54;66.0;29.Oct;Angyalföldi út;2;
23737;013;54;68.7;9.95;Angyalföldi út;2;
23738;013;54;70.1;9.95;Angyalföldi út;2;
23739;009;44;67.64;5.32;Balázs Béla utca;2;
23740;009;40;58.51;3.67;Balázs Béla utca;2;
23741;009;108;175.52;76.46;Balázs Béla utca;5;
23742;006;77;138.35;01.Jul;Király utca;4;
23743;006;36;72.7;6.64;Király utca;1;
23744;005;118;155.0;;Sas utca 14.;4;
23745;003;41;73.7;14.46;San Marco utca;2;
23746;003;41;63.4;02.Aug;San Marco utca;2;
23747;012;149;350.0;178.0;Istenhegyi út 10-14.;3;
23748;012;149;350.0;177.83;Istenhegyi út 10-14.;4;
23749;020;39;43.49;;Fiume utca;1;1.0
23750;009;105;145.07;Feb.54;Haller utca 11.;3;2.0
23751;009;146;207.67;86.71;Haller utca 11.;4;
23752;009;46;51.28;18.Mar;Haller utca 11.;2;
23753;009;46;49.07;2.92;Haller utca 11.;2;
23754;009;116;136.82;30.Jun;Haller utca 11.;4;
23755;009;62;69.9;9.97;Haller utca 11.;2;
23756;009;42;55.99;23.98;Haller utca 11.;2;
23757;009;73;80.26;06.Aug;Haller utca 11.;3;
23758;009;59;63.72;4.36;Haller utca 11.;2;
23759;009;98;107.94;11.77;Haller utca 11.;3;
23760;009;93;98.09;12.Mar;Haller utca 11.;4;
23761;009;68;72.79;6.36;Haller utca 11.;3;
23762;009;73;78.55;8.69;Haller utca 11.;3;
23763;009;93;95.94;2.99;Haller utca 11.;4;
23764;009;59;59.55;4.36;Haller utca 11.;2;
23765;009;85;88.78;07.May;Haller utca 11.;3;
23766;005;98;109.9;;Belváros;3;
23767;005;77;95.6;;Lipótváros;2;
23768;004;56;38.0;;Káposztásmegyeri út;2;
23769;006;100;90.0;;Paulay Ede utca;3;
23770;007;105;119.9;;Király utca;4;
23771;007;52;55.0;16.0;Külső-Erzsébetváros;2;
23772;010;28;12.0;;Fokos utca;1;
23773;002;113;258.0;;Szemlőhegy;4;
23774;007;41;13.5;;Hevesi Sándor tér;2;
23775;007;87;49.5;;Külső-Erzsébetváros;2;1.0
23776;005;80;97.0;;Múzeum körút;3;
23777;013;75;65.0;;Gogol utca;4;
23778;002;73;85.0;09.Dec;Szemlőhegy;2;1.0
23779;007;78;82.5;;István utca;2;1.0
23780;016;125;134.0;44.0;Rákosszentmihály;3;2.0
23781;019;83;75.0;;Vas Gereben utca;3;
23782;008;30;22.9;;Dobozi utca;1;
23783;013;107;96.0;;Váci út;4;
23784;009;32;29.7;5.0;Középső-Ferencváros - Rehabilitációs terület;1;
23785;009;32;29.7;2.0;Vendel utca;1;
23786;013;85;199.0;22.0;Pozsonyi út;3;
23787;002;60;80.0;8.0;Pusztaszeri út;2;
23788;007;105;87.9;;Kazinczy utca;4;
23789;007;110;87.0;;Barcsay utca;4;
23790;006;60;69.9;;Teréz körút;5;
23791;002;80;86.9;;Garas utca;2;
23792;012;62;52.9;;Németvölgy;2;
23793;020;78;38.0;;Alsó határút;3;
23794;013;68;39.0;;Angyalföld - Lőportárdűlő;2;1.0
23795;006;86;73.5;;Belső-Terézváros;3;1.0
23796;006;38;39.99;;Belső-Terézváros;1;
23797;006;65;49.9;;Külső-Terézváros;3;
23798;006;68;49.0;;Külső-Terézváros;2;
23799;011;123;119.0;;Albertfalvai lakótelep;3;
23800;007;108;87.21;;Hársfa utca;5;
23801;013;70;58.8;;Vizafogó;3;
23802;007;87;157.0;16.0;Madách Imre tér;3;1.0
23803;008;59;101.0;;Józsefváros - Palotanegyed;2;
23804;013;106;118.0;7.0;Szabolcs utca;4;
23805;002;81;72.9;;Víziváros;2;1.0
23806;007;67;50.0;2.0;Rumbach Sebestyén utca;2;
23807;011;150;109.0;5.0;Tas vezér utca;3;
23808;001;99;104.9;8.0;Víziváros;4;
23809;006;106;98.2;;Teréz körút;3;
23810;009;40;34.9;;Üllői út;2;
23811;009;147;109.9;;Belső-Ferencváros;4;
23812;008;60;62.5;;Baross utca;2;
23813;005;92;139.0;;Kálmán Imre utca;3;
23814;007;61;64.9;;Erzsébet körút;3;
23815;008;58;37.0;;Kálvária tér;2;
23816;012;62;52.9;;Avar utca;2;
23817;018;62;38.0;;Dobozi utca;2;
23818;008;68;63.9;;Auróra utca;3;
23819;006;107;135.9;;Dessewffy utca;4;
23820;006;110;105.0;;Belső-Terézváros;3;1.0
23821;007;77;44.0;;Külső-Erzsébetváros;3;
23822;008;40;19.9;;Vajdahunyad utca;1;1.0
23823;019;42;32.5;;Zoltán utca;2;
23824;007;10;8.9;;Garay utca;1;
23825;006;100;69.0;;Teréz körút;5;
23826;009;22;13.9;;Belső-Ferencváros;2;
23827;011;105;94.0;2.0;Móricz Zsigmond körtér;4;1.0
23828;007;44;55.0;;Belső-Erzsébetváros;2;
23829;002;145;325.0;7.0;Lipótmező;5;
23830;011;53;49.99;7.0;Sasad;2;
23831;002;345;345.0;16.0;Lipótmező;5;
23832;007;80;98.0;;Asbóth utca;3;
23833;001;79;76.9;;Krisztinaváros - Váralja;2;
23834;002;55;63.0;;Szépilona;3;
23835;015;53;38.8;;Nyírpalota út;2;
23836;005;133;230.0;;Kristóf tér;3;
23837;016;49;32.9;;Vámosgyörk utca;1;
23838;007;99;119.0;;Belső-Erzsébetváros;3;
23839;009;18;12.8;;Gyáli út;1;
23840;009;50;25.7;;Gyáli út;2;
23841;013;31;46.32;7.0;Angyalföld - Lőportárdűlő;1;
23842;013;34;52.33;9.0;Angyalföld - Lőportárdűlő;1;
23843;013;49;73.74;20.0;Angyalföld - Lőportárdűlő;2;
23844;011;45;39.9;;Bükköny utca;2;
23845;006;85;67.5;;Külső-Terézváros;3;
23846;007;61;89.26;Jul.34;Nagy Diófa utca;3;
23847;007;44;43.9;;Dob utca;2;1.0
23848;007;22;21.9;;Dob utca;1;
23849;007;33;32.9;;Dob utca;2;
23850;007;48;39.5;;István utca;2;
23851;006;60;42.5;3.0;Zichy Jenő utca;3;
23852;005;98;109.9;;Ferenciek tere;3;
23853;007;42;39.9;;Rottenbiller utca;1;
23854;007;76;53.9;;Vörösmarty utca;2;
23855;007;63;44.0;;Peterdy utca;2;
23856;007;63;55.0;;Király utca;2;
23857;008;70;55.5;;Dobozi utca;1;2.0
23858;005;77;59.9;;Szent István körút;2;2.0
23859;008;124;85.0;;Józsefváros - Palotanegyed;3;
23860;009;59;55.5;;Belső-Ferencváros;2;
23861;007;102;80.0;;Külső-Erzsébetváros - Ligetváros;4;
23862;013;43;60.96;5.0;Angyalföld - Lőportárdűlő;2;
23863;013;45;57.52;4.0;Angyalföld - Lőportárdűlő;2;
23864;004;254;97.0;;Zrínyi utca;6;
23865;007;63;55.0;;Király utca;2;
23866;020;131;102.58;15.0;Erzsébetfalva;4;
23867;020;130;108.9;13.0;Erzsébetfalva;5;
23868;007;72;72.9;;Középső-Erzsébetváros;3;
23869;017;74;43.5;;Pesti út;3;
23870;007;97;49.9;;Külső-Erzsébetváros;2;
23871;009;84;75.0;;Ráday utca;4;
23872;008;80;57.9;;Józsefváros - Palotanegyed;2;
23873;012;190;499.0;40.0;Fodor utca;4;
23874;008;75;61.0;;Józsefváros - Palotanegyed;2;
23875;006;140;188.0;;Paulay Ede utca;4;
23876;003;58;74.9;;Óbuda-Óváros;2;
23877;012;68;144.79;11.0;Királyhágó tér;3;
23878;012;69;135.51;9.0;Királyhágó tér;3;
23879;023;85;54.9;10.0;Soroksár;4;
23880;002;80;95.0;3.0;Kandó Kálmán utca;2;2.0
23881;013;106;99.5;12.0;Tahi utca;4;
23882;006;78;62.0;;Külső-Terézváros;2;
23883;009;68;52.6;8.0;Mester utca;3;
23884;005;58;53.0;;Semmelweis utca;2;
23885;007;66;54.0;;Wesselényi utca;2;
23886;013;60;63.03;;Kartács utca 2.;2;
23887;013;108;124.55;15.0;Kartács utca 2.;4;
23888;013;85;98.17;;Kartács utca 2.;2;1.0
23889;013;100;115.96;;Kartács utca 2.;4;
23890;013;85;98.39;9.0;Kartács utca 2.;3;
23891;013;89;102.69;;Kartács utca 2.;3;
23892;013;89;102.69;;Kartács utca 2.;3;
23893;013;65;75.8;;Kartács utca;3;
23894;013;67;70.96;;Kartács utca 2.;3;
23895;008;84;50.0;;Józsefváros - Magdolnanegyed;3;
23896;007;56;69.9;;Belső-Erzsébetváros;2;
23897;011;186;132.0;20.0;Kelenföld;4;
23898;007;30;35.0;;Belső-Erzsébetváros;1;
23899;007;80;54.8;;Cserhát utca;2;1.0
23900;006;35;39.9;;Külső-Terézváros;1;
23901;011;140;111.0;5.0;Villányi út;5;
23902;006;73;63.8;;Külső-Terézváros - Diplomatanegyed;3;
23903;008;62;39.0;;Józsefváros - Népszínháznegyed;2;
23904;005;79;129.0;;Lipótváros;2;1.0
23905;004;179;115.0;;Deák Ferenc utca;5;
23906;008;89;89.9;;Józsefváros - Palotanegyed;3;1.0
23907;009;72;95.0;;Középső-Ferencváros - Millenniumi városközpont;3;
23908;005;65;71.1;;Lipótváros;2;
23909;004;64;37.5;;Árpád út;2;
23910;013;128;223.0;6.0;Pozsonyi út;4;
23911;013;158;258.0;4.0;Pozsonyi út;5;
23912;003;240;218.7;320.0;Testvérhegy;4;
23913;011;78;67.0;3.0;Karinthy Frigyes út;2;1.0
23914;008;43;27.5;;Orczy út;2;
23915;020;43;32.0;2.0;Erzsébetfalva;1;1.0
23916;006;30;37.9;;Belső-Terézváros;1;
23917;007;58;73.08;13.0;Nagy Diófa utca;2;
23918;008;93;99.0;4.0;Józsefváros - Népszínháznegyed;3;
23919;008;106;95.0;84.0;Józsefváros - Corvinnegyed;3;
23920;013;46;65.9;;Bulcsú utca;2;
23921;012;130;560.0;;Mártonhegy;3;
23922;011;65;54.5;4.0;Kelenföld;3;
23923;011;123;298.0;27.0;Gellérthegy;5;
23924;006;92;85.9;;Belső-Terézváros;2;
23925;005;84;98.9;2.0;Lipótváros;3;
23926;007;90;69.9;4.0;Külső-Erzsébetváros - Ligetváros;3;
23927;009;62;55.9;;Középső-Ferencváros - Rehabilitációs terület;2;
23928;013;92;59.8;;Jász utca;2;2.0
23929;006;68;49.0;;Eötvös utca;2;
23930;007;97;49.9;;Rottenbiller utca;2;
23931;006;102;68.64;;Eötvös utca;3;
23932;006;74;84.99;;Paulay Ede utca;2;1.0
23933;013;101;98.8;;Újlipótváros;4;
23934;008;51;27.5;;Lujza utca;1;2.0
23935;015;231;119.9;30.0;Pestújhely;5;
23936;007;92;73.0;;Nefelejcs utca;4;
23937;005;120;195.0;;Lipótváros;3;
23938;005;87;120.0;;Sas utca;3;
23939;003;59;49.9;8.0;Zápor utca;2;
23940;007;110;58.8;;Külső-Erzsébetváros;4;
23941;007;97;49.9;;Rottenbiller utca;2;
23942;003;100;69.5;3.0;Pacsirtamező utca;4;
23943;002;108;450.0;;Szemlőhegy;4;
23944;013;77;73.68;8.0;Angyalföld;3;
23945;013;95;104.49;17.0;Angyalföld;4;
23946;005;79;129.0;;Lipótváros;3;
23947;004;56;39.9;;Újpest;2;
23948;006;65;67.35;;Külső-Terézváros - Diplomatanegyed;3;
23949;006;51;50.86;;Külső-Terézváros - Diplomatanegyed;2;
23950;006;48;45.11;;Külső-Terézváros - Diplomatanegyed;2;
23951;006;50;51.82;;Külső-Terézváros - Diplomatanegyed;2;
23952;006;52;51.52;4.0;Külső-Terézváros - Diplomatanegyed;2;
23953;013;99;106.0;;Visegrádi utca;3;
23954;013;38;45.0;5.0;Bulcsú utca;1;
23955;014;50;49.9;7.0;Korong utca;2;
23956;012;100;90.0;10.0;Márvány utca;4;2.0
23957;009;92;118.0;4.0;Lechner Ödön fasor;2;
23958;004;74;62.0;4.0;Megyer;3;1.0
23959;002;73;85.0;;Vérhalom;3;
23960;004;60;42.0;4.0;Nyár utca;2;1.0
23961;018;62;49.9;;Póth Irén utca;2;1.0
23962;011;65;54.5;4.0;Bartók Béla út;3;
23963;008;83;79.9;;Kiss József utca;2;
23964;004;56;39.9;4.0;Újpest;2;
23965;007;286;229.9;;Erzsébet körút;8;
23966;006;50;51.82;;Belső-Terézváros;2;
23967;006;51;50.86;;Belső-Terézváros;2;
23968;006;52;51.52;4.0;Belső-Terézváros;2;
23969;006;65;67.35;;Külső-Terézváros - Diplomatanegyed;3;
23970;006;47;48.41;;Belső-Terézváros;2;
23971;006;47;46.94;;Belső-Terézváros;2;
23972;006;47;48.9;;Külső-Terézváros - Diplomatanegyed;2;
23973;006;101;111.0;23.0;Belső-Terézváros;3;
23974;006;59;65.48;;Belső-Terézváros;3;
23975;007;76;53.9;;Középső-Erzsébetváros;2;
23976;008;87;59.5;;Józsefváros - Corvinnegyed;2;
23977;009;110;69.9;;Boráros tér;4;
23978;005;92;139.0;;Kálmán Imre utca;3;
23979;007;64;53.5;;Damjanich utca;2;1.0
23980;008;51;36.0;;Józsefváros - Csarnoknegyed;3;
23981;009;93;89.0;3.0;Üllői út;3;
23982;002;134;174.9;22.0;Szemlőhegy;3;
23983;007;35;30.9;;Bethlen Gábor utca;1;
23984;005;240;270.0;;Duna utca;7;
23985;003;160;140.0;;Csillaghegy;1;2.0
23986;009;124;96.0;;Középső-Ferencváros;4;
23987;006;53;54.9;;Podmaniczky utca;2;
23988;006;70;54.0;;Szív utca;2;
23989;013;88;92.0;7.0;Visegrádi utca;3;
23990;014;180;157.0;;Alsórákos;5;
23991;009;146;197.78;86.0;Nádasdy utca;4;
23992;004;67;45.0;;Óceánárok utca;3;
23993;004;83;54.0;;Fiumei út;4;
23994;004;56;39.9;4.0;Lőwy Izsák utca;2;
23995;002;108;450.0;145.0;Szemlőhegy;4;
23996;013;67;41.9;;Angyalföld;2;
23997;007;25;32.9;;Középső-Erzsébetváros;2;
23998;008;87;69.7;8.0;Józsefváros - Palotanegyed;2;
23999;013;82;155.5;74.0;Tom Lantos sétány;2;2.0
24000;014;35;29.9;;Erzsébet királyné útja;1;
24001;007;48;43.9;;Belső-Erzsébetváros;2;
24002;014;76;83.9;;Birtok utca;3;
24003;005;56;56.5;;Károly körút;2;
24004;007;91;100.0;;Belső-Erzsébetváros;2;2.0
24005;020;40;19.0;;Erzsébetfalva;1;
24006;020;34;17.9;;Erzsébetfalva;1;
24007;009;51;92.4;31.0;Mester utca;2;
24008;009;92;128.8;;Mester utca;3;
24009;014;55;72.3;90.0;Alsórákos;2;
24010;009;61;85.4;;Középső-Ferencváros;3;
24011;020;67;34.0;7.0;Török Flóris utca;2;1.0
24012;008;32;40.9;7.0;Józsefváros - Magdolnanegyed;1;
24013;011;75;72.5;;Lágymányosi utca;2;
24014;008;68;63.9;;Józsefváros - Csarnoknegyed;3;
24015;018;110;58.9;23.Apr;Miklóstelep;3;
24016;007;49;55.0;;Középső-Erzsébetváros;2;
24017;008;75;54.9;;Józsefváros - Palotanegyed;3;
24018;009;93;89.0;;Belső-Ferencváros;3;
24019;023;22;17.99;;Soroksár - Orbánhegy;1;
24020;012;62;49.99;;Németvölgy;2;
24021;005;233;208.0;;Vadász utca;1;1.0
24022;008;59;86.9;12.0;Baross utca;3;
24023;008;79;45.0;;Népszínház utca;2;1.0
24024;006;94;98.0;;Külső-Terézváros;3;1.0
24025;004;61;59.0;2.0;Lakkozó utca 8.;2;1.0
24026;013;80;110.0;13.0;Ipoly utca;3;
24027;013;231;209.0;3.0;Pannónia utca;6;1.0
24028;011;119;180.0;8.0;Németvölgyi út;4;
24029;008;56;41.0;;Fecske utca;2;
24030;007;66;69.0;8.0;Középső-Erzsébetváros;3;
24031;006;580;587.57;;Külső-Terézváros;14;
24032;008;25;32.75;;Déri Miksa utca;1;
24033;013;53;54.9;;Révész utca;1;
24034;002;64;79.0;;Bécsi út;2;
24035;010;56;35.5;4.0;Mádi utca;2;
24036;016;20;17.0;;Hermina út;1;
24037;002;90;85.0;;Ürömi utca;4;
24038;003;107;159.9;;Testvérhegy;4;
24039;002;80;129.8;;Víziváros;2;
24040;005;71;99.0;;Lipótváros;2;
24041;001;89;78.0;;Alagút utca;3;2.0
24042;020;28;16.0;;Erzsébetfalva;2;
24043;011;112;135.2;108.0;Péterhegyi út;3;
24044;008;115;93.4;;Józsefváros - Palotanegyed;3;
24045;008;73;59.0;;Józsefváros - Népszínháznegyed;3;
24046;013;25;26.9;;Róbert Károly körút;1;
24047;014;47;65.99;5.0;Törökőr;2;
24048;002;65;81.9;2.0;Újlak;2;
24049;007;77;43.9;;Rózsa utca;2;
24050;013;99;106.0;;Újlipótváros;3;
24051;005;265;590.0;140.0;Falk Miksa utca;12;
24052;013;73;83.9;;Kárpát utca;3;
24053;013;39;30.9;;Visegrádi utca;1;
24054;014;130;123.5;8.0;Istvánmező;4;
24055;004;179;115.0;;Deák Ferenc utca;4;1.0
24056;002;78;59.9;25.0;Törökvész út;3;
24057;012;51;61.9;;Fodor utca;2;
24058;007;111;96.0;4.0;Külső-Erzsébetváros;3;
24059;012;61;140.0;18.0;Orbánhegy;2;
24060;008;72;39.9;;Józsefváros - Népszínháznegyed;2;1.0
24061;001;119;92.0;;Víziváros - Váralja;4;1.0
24062;001;100;160.0;23.0;Víziváros - Váralja;3;
24063;008;64;49.9;;Rákóczi út;2;
24064;001;78;142.8;8.0;Víziváros;3;
24065;011;157;226.0;7.0;Sashegy;7;
24066;010;29;31.9;;Szárnyas utca;1;1.0
24067;006;60;66.9;;Nagymező utca;3;
24068;002;272;275.0;150.0;Budakeszi út;6;
24069;018;69;56.9;;Margó Tivadar utca;3;
24070;018;70;54.0;;Nemes utca;3;
24071;001;78;142.8;8.0;Víziváros;3;
24072;008;35;15.0;;Baross utca;1;
24073;009;81;79.0;3.0;Angyal utca;3;
24074;021;57;41.5;3.0;Templom utca;2;
24075;012;62;52.9;;Avar utca;2;
24076;006;59;61.5;;Nagymező utca;2;
24077;008;54;49.5;;Üllői út;3;
24078;006;36;50.0;;Paulay Ede utca;2;
24079;008;35;46.9;17.0;Tömő utca;2;
24080;013;100;149.99;150.0;Angyalföld - Lőportárdűlő;5;
24081;014;106;137.45;;Alsórákos;3;
24082;008;41;29.9;;Karácsony Sándor utca;2;
24083;010;29;33.9;;Kúttó;1;1.0
24084;009;52;32.0;;Külső-Ferencváros;2;1.0
24085;007;322;170.0;;Dózsa György út 38.;8;
24086;013;58;49.5;3.0;Tomori köz;2;
24087;001;38;52.0;;Víziváros - Váralja;1;
24088;003;130;169.9;30.0;Kossuth Lajos utca;4;1.0
24089;013;77;110.0;8.0;Újlipótváros;3;
24090;009;89;107.0;6.0;Középső-Ferencváros - Millenniumi városközpont;3;
24091;008;128;137.0;;Józsefváros - Palotanegyed;4;
24092;007;112;83.0;;Erzsébet körút;3;
24093;011;125;125.0;4.0;Karinthy Frigyes út;4;
24094;005;85;259.73;;Szent István tér;3;
24095;004;37;30.0;;Szent László tér;1;
24096;008;99;78.9;;József körút;3;
24097;007;72;43.9;;Marek József utca;2;
24098;006;82;72.0;;Paulay Ede utca;5;2.0
24099;009;28;26.9;;Ferenc körút;1;
24100;009;34;30.9;;Ferenc körút;1;
24101;002;90;85.0;;Ürömi utca;4;
24102;007;65;46.9;;Thököly út;2;
24103;007;126;220.0;;Erzsébet körút;5;
24104;021;73;25.0;;II. Rákóczi Ferenc út;1;2.0
24105;007;99;89.9;;Wesselényi utca;3;
24106;006;153;230.0;6.0;Nagymező utca;4;1.0
24107;013;107;96.0;;Váci út;4;
24108;007;85;68.0;;Belső-Erzsébetváros;2;1.0
24109;015;57;35.9;;Rákospalota;3;
24110;013;58;14.0;5.0;Madarász Viktor utca;1;2.0
24111;023;59;36.9;;Soroksár-Újtelep;2;
24112;005;92;145.0;;Október 6. utca;4;
24113;016;62;39.0;6.0;Mátyásföld - Jókai-lakótelep;3;
24114;004;56;39.9;4.0;Lőwy Izsák utca;2;
24115;006;58;58.0;;Rózsa utca;2;
24116;012;116;470.0;145.0;Orbánhegy;4;
24117;020;36;15.9;;Sárrét utca;0;1.0
24118;012;576;604.42;120.0;Orbánhegy;15;
24119;012;62;52.9;;Németvölgy;2;
24120;008;115;150.0;;Józsefváros - Palotanegyed;5;
24121;008;51;34.9;;Kerepesi út;2;
24122;013;57;39.9;;Vizafogó-lakótelep;2;
24123;008;72;60.99;;Práter utca;3;
24124;016;47;34.9;4.0;Margit utca;2;
24125;006;112;129.9;;Andrássy út;3;
24126;007;107;103.0;;Külső-Erzsébetváros;3;
24127;007;48;59.9;;Király utca;2;1.0
24128;006;107;136.0;;Teréz körút;4;
24129;013;143;324.0;44.0;Vizafogó utca;4;
24130;019;49;45.2;;Kispest-Óváros;2;
24131;019;66;46.9;;Wekerletelep;2;
24132;019;52;44.7;;Vas Gereben utca;2;
24133;008;29;25.0;;Baross utca;1;
24134;013;107;98.5;;Újlipótvárosi lakótelep;4;
24135;013;76;59.9;3.0;Forgách utca;2;
24136;007;63;57.9;;Király utca;2;1.0
24137;020;29;23.3;;Frangepán utca;1;
24138;007;66;69.9;5.0;Külső-Erzsébetváros - Ligetváros;3;
24139;002;63;85.0;;Szemlőhegy;2;
24140;002;55;63.0;;Szépilona;3;
24141;002;90;85.0;;Újlak;4;
24142;009;91;90.0;7.0;Viola utca;4;
24143;013;95;87.98;;Kartács utca;4;
24144;013;40;50.0;;Kartács utca;2;
24145;013;68;78.35;;Kartács utca;3;
24146;012;580;525.0;;Orbánhegy;4;
24147;007;105;71.5;;Murányi utca;4;1.0
24148;010;61;36.9;;Liget tér;2;
24149;013;91;104.0;17.0;Angyalföld - Lőportárdűlő;3;
24150;012;62;52.9;;Németvölgy;2;
24151;006;85;133.27;22.0;Külső-Terézváros;3;
24152;008;161;109.0;;Józsefváros - Csarnoknegyed;4;
24153;019;51;45.2;;Kispest-Óváros;2;
24154;019;52;44.7;;Kispest-Óváros;2;
24155;013;76;101.2;55.0;Röppentyű utca;1;2.0
24156;010;60;63.0;12.0;Harmat utca;1;1.0
24157;009;119;79.9;6.0;Lónyay utca;3;1.0
24158;014;58;59.0;;Alsórákos;1;2.0
24159;013;94;104.49;17.0;Reitter Ferenc utca;2;2.0
24160;016;120;64.8;;Árpád utca;4;
24161;019;83;75.0;;Kispest-Óváros;3;
24162;014;118;118.99;28.0;Alsórákos;4;
24163;002;64;79.0;;Kurucles;2;
24164;001;82;85.0;;Krisztinaváros - Váralja;2;
24165;019;49;27.9;2.0;Kispest;2;
24166;007;84;99.0;;Belső-Erzsébetváros;3;
24167;007;98;88.0;2.0;Dohány utca;3;
24168;013;74;77.8;4.0;Angyalföld;3;
24169;004;72;44.5;6.0;Závodszky Zoltán utca;2;1.0
24170;008;78;55.0;;Lósy Imre utca;2;
24171;008;100;98.0;10.0;Déri Miksa utca;3;1.0
24172;011;74;85.0;3.0;Halmi utca;1;3.0
24173;002;90;85.0;;Újlak;4;
24174;002;55;63.0;;Szépilona;3;
24175;008;256;162.0;;Tisztviselőtelep;9;
24176;008;120;100.0;;Tisztviselőtelep;4;
24177;008;89;93.0;;Józsefváros - Palotanegyed;2;1.0
24178;012;62;52.9;;Németvölgy;2;
24179;005;82;89.9;;Bajcsy-Zsilinszky út;2;1.0
24180;009;134;93.9;;Lónyay utca;4;1.0
24181;005;107;99.0;4.0;Belváros;3;1.0
24182;002;64;79.0;;Újlak;2;
24183;005;104;114.9;;Belváros;4;
24184;012;62;52.9;;Németvölgy;2;
24185;011;169;130.0;5.0;Szentimreváros;6;
24186;011;93;91.0;20.0;Kelenvölgy;4;
24187;007;211;211.0;19.0;Erzsébet körút;6;
24188;005;86;129.9;3.0;Lipótváros;3;
24189;005;98;109.9;;Belváros;3;
24190;014;184;129.9;44.0;Alsórákos;7;
24191;013;86;104.9;20.0;Vizafogó;4;
24192;006;51;51.9;;Külső-Terézváros;2;
24193;011;92;69.9;3.0;Bartók Béla út;2;1.0
24194;007;42;39.9;;Külső-Erzsébetváros;1;
24195;007;66;44.9;;Marek József utca;2;
24196;002;72;65.9;;Rózsadomb;2;
24197;005;151;203.85;;Lipótváros;3;
24198;001;60;64.5;;Bem rakpart;3;
24199;006;58;40.0;;Izabella utca;2;1.0
24200;005;132;134.9;;Belváros;4;
24201;005;71;100.0;;Erzsébet tér;2;
24202;013;75;26.5;6.0;Ambrus utca;3;
24203;009;68;53.0;;Középső-Ferencváros - Rehabilitációs terület;2;
24204;013;61;54.9;;Katona József utca;2;
24205;008;28;22.0;;Józsefváros - Corvinnegyed;1;1.0
24206;004;73;68.0;;Csíksomlyó utca;1;2.0
24207;005;79;129.0;;Bank utca;3;
24208;014;68;46.5;;Alsórákos;3;
24209;012;90;101.0;;Krisztinaváros - Városmajor;2;
24210;007;97;100.0;;Garay tér;3;2.0
24211;008;100;92.0;20.0;Orczy tér;2;2.0
24212;013;103;98.0;13.0;Jász utca;4;
24213;013;83;75.9;;Üteg utca;4;
24214;005;58;60.0;;Lipótváros;2;
24215;015;231;119.9;;Pestújhely;5;
24216;016;74;55.0;10.0;Aulich utca;2;2.0
24217;006;37;33.0;;Bajnok utca;1;
24218;007;69;51.75;;Dohány utca;2;
24219;007;72;48.9;;Hernád utca;2;
24220;005;169;204.0;3.0;Lipótváros;4;
24221;008;54;42.9;3.0;Orczy út;2;
24222;013;63;73.99;9.0;Cserhalom utca;3;
24223;009;91;90.0;7.0;Viola utca;4;
24224;020;31;21.9;;Pacsirtatelep;1;1.0
24225;009;146;197.78;86.0;Haller utca;4;
24226;012;62;52.9;;Németvölgy;2;
24227;008;23;19.0;;Józsefváros - Magdolnanegyed;1;
24228;013;70;93.9;13.0;Angyalföld;3;
24229;008;63;32.8;;Lujza utca;3;
24230;006;65;63.9;;Eötvös utca;2;
24231;007;33;32.9;;Dohány utca;1;
24232;008;78;55.0;;Molnár Ferenc tér;2;1.0
